date,course,lmsc,name,meet_id,meet_url,meet_uuid
"Feb 2, 2020",LCM,PN,Victoria Masters Annual Swim Meet 2020,20200202VICTORL,https://www.usms.org/comp/meets/meet.php?MeetID=20200202VICTORL,9e6e133a-e21b-4cc7-a3f6-11835bacf81c
"Feb 1-2, 2020",SCY,SE,2020 Auburn Masters SCY Invitational,20200201AU2020Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200201AU2020Y,ea158c96-90ca-4e8b-add1-7429c27d9b0a
"Feb 1, 2020",SCY,AK,2020 Sweetheart Invite,20200201dual20Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200201dual20Y,55673880-1e76-4ff5-abfa-3bf96abc3407
"Feb 1, 2020",SCY,UT,Ski-n-Swim 2020,20200201QUACY,https://www.usms.org/comp/meets/meet.php?MeetID=20200201QUACY,a7c16198-28b6-4aad-9f35-8c33af331e95
"Feb 1, 2020",SCY,VA,2020 VMST David Gregg III Memorial Meet,20200201DGreggY,https://www.usms.org/comp/meets/meet.php?MeetID=20200201DGreggY,e09f0aa1-7a02-4053-8b85-7767f85dd7ba
"Feb 1, 2020",SCY,FL,Gulf Coast Games for Life (Senior Games),20200201GULFSRY,https://www.usms.org/comp/meets/meet.php?MeetID=20200201GULFSRY,39056be5-b62f-4563-89a3-f730f0fa2581
"Feb 1, 2020",SCY,SP,Piranha Masters SCY Meet,20200201PSSCYY,https://www.usms.org/comp/meets/meet.php?MeetID=20200201PSSCYY,57028f90-a3fd-4709-a6c0-b0b66d1dd07b
"Feb 1, 2020",SCY,NT,The Winter Sprinter - SCY - Texas Ford Aquatics Masters,20200201WTRSPTY,https://www.usms.org/comp/meets/meet.php?MeetID=20200201WTRSPTY,b2790f5d-092a-43cc-b987-cb70ec8b64e1
"Jan 26, 2020",SCY,LE,2020 Pieter Cath Memorial SCY Inter-Squad Swim Meet,20200126lkwdY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126lkwdY,837fc1cd-088c-4350-af3a-84f77ea38b7a
"Jan 26, 2020",SCY,IL,Evanston Masters 2020 January Invite,20200126EJAN20Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200126EJAN20Y,ccfcb974-47dd-4872-a750-1cb735a3fcf7
"Jan 26, 2020",SCY,WI,2020 Oshkosh YMCA  Animal Award SCY Swim Meet,20200126OSHY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126OSHY,8b532dcf-54df-44af-b6ab-8b5cbfa6361b
"Jan 26, 2020",SCY,PV,2020 Tropical Splash Short Course Yards Swim Meet,20200126splashY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126splashY,ce4864a3-2811-493b-b42e-c8de17424daa
"Jan 26, 2020",SCY,MN,Minnesota Masters Swimming Icebreaker SCY Meet,20200126ICEBRKY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126ICEBRKY,71d7f33e-c0ec-4018-af28-83dfbbc49842
"Jan 26, 2020",SCY,IL,Stephens Family YMCA Masters,20200126SFY20Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200126SFY20Y,e7858612-3e76-4fb0-912d-663b9c979cb6
"Jan 26, 2020",SCY,AZ,30th Polar Bear Classic,20200126PBearY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126PBearY,3952db37-5002-45c3-896e-433e36771000
"Jan 26, 2020",SCY,NE,Mount Desert Island YMCA 4th Annual Masters Meet,20200126MTDESYY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126MTDESYY,2ed13666-41a5-47bd-8af4-9a39f7bb6141
"Jan 25, 2020",SCY,FL,Circus Town Classic Mini-Meet,20200125CIRCUSY,https://www.usms.org/comp/meets/meet.php?MeetID=20200125CIRCUSY,d6bf92fa-2b9d-4c19-a1de-045d54dff57e
"Jan 25, 2020",SCY,MT,MT LMSC HS Format,20200125LMSCHSY,https://www.usms.org/comp/meets/meet.php?MeetID=20200125LMSCHSY,e21bd06e-8623-4ab0-a9d4-fd5377143b7e
"Jan 25, 2020",SCY,CO,41st Annual Polansky Sweetheart Meet,20200125PolmanY,https://www.usms.org/comp/meets/meet.php?MeetID=20200125PolmanY,41e84ef3-a7de-4730-8d08-c1695c377fb1
"Jan 25, 2020",SCY,FG,2020 GCAT's Last Chance Meet,20200125GCATLCY,https://www.usms.org/comp/meets/meet.php?MeetID=20200125GCATLCY,c68a4a0f-57b6-4480-8c97-badbffbb72f9
"Jan 24-26, 2020",SCY,GA,2020 Columbus Aquatic Club Groundhog Swim Meet,20200124GRDHOGY,https://www.usms.org/comp/meets/meet.php?MeetID=20200124GRDHOGY,e271fdbe-afb8-44a0-9a74-cdf7f5a7a16a
"Jan 24-26, 2020",SCY,AR,Arkansas Senior State Championships 2020,20200126ASS20Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200126ASS20Y,1869f3fe-38ec-4043-9773-8e7f7d126142
"Jan 24-26, 2020",SCY,KY,2020 SKY Winter Fest,20200126SKYFSTY,https://www.usms.org/comp/meets/meet.php?MeetID=20200126SKYFSTY,2c50fe05-45a6-4295-b1b3-27fa6ed20fe4
"Jan 19, 2020",SCY,MD,2019-2020 Carol Chidester Memorial Swim Series Meet No 4,20200119AOSC4Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200119AOSC4Y,d6dab936-6f72-4689-a46f-cc8f4389cde6
"Jan 19, 2020",SCY,IN,17th Annual New Year's Resolution Meet,20200119BallstY,https://www.usms.org/comp/meets/meet.php?MeetID=20200119BallstY,79cfb293-563b-4a18-b632-17e208aedb9e
"Jan 19, 2020",SCM,PN,Bellevue Club Masters Mile,20200119BCMileS,https://www.usms.org/comp/meets/meet.php?MeetID=20200119BCMileS,d12b75e7-9a45-4b8e-a22b-41c100589be4
"Jan 19, 2020",SCY,MI,Harper Creek Splash and Dash,20200119harperY,https://www.usms.org/comp/meets/meet.php?MeetID=20200119harperY,d04add06-31df-4498-bb52-6f9cd7837264
"Jan 18-19, 2020",SCY,IA,2020 Winter Iowa Games,20200118DUB20Y,https://www.usms.org/comp/meets/meet.php?MeetID=20200118DUB20Y,d13bb9cf-de38-4599-afb7-b882ed1af1d7
