date,course,lmsc,name,meet_id,meet_url,meet_uuid
"Dec 8, 2019",SCY,FG,2019 GA SEGA Boro Blast,20191208BORBLTY,https://www.usms.org/comp/meets/meet.php?MeetID=20191208BORBLTY,9355a6b5-b0b1-40a5-b1d9-9f0e24ce5c83
"Dec 7-8, 2019",SCM,LE,2019 OHIO Masters SCM Swim Meet - Massillon,20191207hudsonS,https://www.usms.org/comp/meets/meet.php?MeetID=20191207hudsonS,79977a8f-d313-4814-b336-ccc075f2f881
"Dec 7-8, 2019",SCY,AK,Holiday Invite,2019120712345Y,https://www.usms.org/comp/meets/meet.php?MeetID=2019120712345Y,f8e419a9-ba21-4aaf-8ed5-aa97395555f9
"Dec 7-8, 2019",SCY,AR,AquaHawgs Santa Splash,20191207AHSS19Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191207AHSS19Y,77ff7d9b-b877-409e-b616-0b4aa23b7fc5
"Dec 7-8, 2019",SCY,FG,Florida Senior Games Swimming,20191207FLSRGMY,https://www.usms.org/comp/meets/meet.php?MeetID=20191207FLSRGMY,0f3ba404-fbde-4f8f-b088-cb2bb47b241d
"Dec 7, 2019",SCM,PV,7th Annual Solstice SCM Swim Meet,20191207solstcS,https://www.usms.org/comp/meets/meet.php?MeetID=20191207solstcS,507d07b7-57ea-4017-94e2-038125dceb9f
"Dec 7, 2019",SCM,WI,2019 Wisconsin Masters SCM Meet at West Bend HS,20191207WESTBS,https://www.usms.org/comp/meets/meet.php?MeetID=20191207WESTBS,fa48051a-cdbf-4cdf-8ace-2619acfdee96
"Dec 7, 2019",SCY,MI,Stray Cats Masters Swim Meet,20191207dewittY,https://www.usms.org/comp/meets/meet.php?MeetID=20191207dewittY,12559053-a856-4244-8d59-4b4a9132621c
"Dec 7, 2019",SCY,ND,2019 RRV Santa Invite,20191207529005Y,https://www.usms.org/comp/meets/meet.php?MeetID=20191207529005Y,ed38c813-b13d-4a83-929f-fff9b9b658ba
"Dec 6-8, 2019",SCM,SP,SPMS SCM Regional Championships,20191206SPMSCMS,https://www.usms.org/comp/meets/meet.php?MeetID=20191206SPMSCMS,9a2177d5-45b6-4ffd-8d22-9a538962bfbe
